trajectory_id,sampling_method,step_index,state_soc,state_polarization_fast_v,state_polarization_slow_v,state_average_temperature_c,state_previous_current_a,teacher_current_a,teacher_accepted,active_voltage_constraint,active_temperature_constraint,active_current_upper_constraint,active_current_change_constraint,next_soc,next_voltage_v,next_average_temperature_c,split
paper_ic_011,hammersley,0,0.10833508403361346,0.016875,0.013333333333333332,29.032,7.346938775510203,8.265497033851213,True,False,False,False,False,0.11063105543190546,3.545695596673703,29.14354161477019,train
paper_ic_011,hammersley,1,0.11063105543190546,0.0315979898576266,0.017102021207666126,29.14354161477019,8.265497033851213,8.265497033851213,True,False,False,False,False,0.11292702683019747,3.5655878495953095,29.26491946219651,train
paper_ic_011,hammersley,2,0.11292702683019747,0.04261507852080355,0.02074756482488179,29.26491946219651,8.265497033851213,8.265497033851213,True,False,False,False,False,0.11522299822848947,3.5825486300214324,29.393931031046307,train
paper_ic_011,hammersley,3,0.11522299822848947,0.05085907269495075,0.024273988001376534,29.393931031046307,8.265497033851213,8.265497033851213,True,False,False,False,False,0.11751896962678147,3.597278741246122,29.52891012909368,train
paper_ic_011,hammersley,4,0.11751896962678147,0.05702798374043694,0.02768518307280382,29.52891012909368,8.265497033851213,8.265497033851213,True,False,False,False,False,0.11981494102507348,3.6103031640100185,29.668591990093816,train
paper_ic_011,hammersley,5,0.11981494102507348,0.06164412764874558,0.0309849151902907,29.668591990093816,8.265497033851213,7.307951438611439,True,False,False,False,False,0.12184492753579888,3.5983108710098874,29.77967977693241,train
paper_ic_011,hammersley,6,0.12184492753579888,0.06290063657759723,0.03368975725095617,29.77967977693241,7.307951438611439,7.307951438611439,True,False,False,False,False,0.12387491404652429,3.606314851630073,29.892171064110837,train
paper_ic_011,hammersley,7,0.12387491404652429,0.06384087157124299,0.03630621688853792,29.892171064110837,7.307951438611439,7.307951438611439,True,False,False,False,False,0.12590490055724968,3.613961882351492,30.005852476791084,train
paper_ic_012,hammersley,0,0.10905987394957983,0.061875,0.04333333333333333,30.712,8.775510204081632,6.775510204081632,True,False,False,False,True,0.11094196011738029,3.5731234385672823,30.806255921749845,train
paper_ic_012,hammersley,1,0.11094196011738029,0.06185136295662397,0.045363849201598444,30.806255921749845,6.775510204081632,6.775510204081632,True,False,False,False,False,0.11282404628518075,3.5793553919650747,30.90094023679698,train
