time_s,charge_current_a,soc,terminal_voltage_v,average_temperature_c,safety_override,source
270.0,5.0,0.17388888888888865,3.6637340202475337,28.342218225602874,False,reduced_model
275.0,5.0,0.17527777777777753,3.6664425110480243,28.404371501295614,False,reduced_model
280.0,5.0,0.17666666666666642,3.669111503339762,28.466291203087657,False,reduced_model
285.0,5.0,0.1780555555555553,3.6717412175807755,28.52797345058999,False,reduced_model
290.0,5.0,0.17944444444444418,3.674331859033532,28.58941456399271,False,reduced_model
295.0,5.0,0.18083333333333307,3.676883618269666,28.65061105702742,False,reduced_model
300.0,5.0,0.18222222222222195,3.6793966716561473,28.71155963016536,False,reduced_model
305.0,5.0,0.18361111111111084,3.681871181824026,28.772257164043047,False,reduced_model
310.0,5.0,0.18499999999999972,3.684307298120698,28.83270071310717,False,reduced_model
315.0,5.0,0.1863888888888886,3.6867051570465206,28.892887499471396,False,reduced_model
320.0,5.0,0.1877777777777775,3.689064882676535,28.952814906977707,False,reduced_model
325.0,5.0,0.18916666666666637,3.691386587067904,29.012480475455384,False,reduced_model
330.0,5.0,0.19055555555555526,3.693670370653681,29.071881895170986,False,reduced_model
335.0,5.0,0.19194444444444414,3.695916322623444,29.13101700146295,False,reduced_model
340.0,5.0,0.19333333333333302,3.6981245212912857,29.18988376955468,False,reduced_model
345.0,5.0,0.1947222222222219,3.7002950344516314,29.248480309540138,False,reduced_model
350.0,5.0,0.1961111111111108,3.7024279197233056,29.30680486153633,False,reduced_model
355.0,5.0,0.19749999999999968,3.704523224882289,29.364855790997083,False,reduced_model
360.0,5.0,0.19888888888888856,3.706580988183522,29.42263158418286,False,reduced_model
365.0,5.0,0.20027777777777744,3.7086013920390495,29.480130843781428,False,reduced_model
370.0,5.0,0.20166666666666633,3.7105896752908514,29.537352284674476,False,reduced_model
375.0,5.0,0.2030555555555552,3.712548889942972,29.59429472984529,False,reduced_model
380.0,5.0,0.2044444444444441,3.7144796958367707,29.650957106422958,False,reduced_model
385.0,5.0,0.20583333333333298,3.7163827447501045,29.707338441858525,False,reduced_model
390.0,5.0,0.20722222222222186,3.718258680660846,29.763437860228837,False,reduced_model
395.0,5.0,0.20861111111111075,3.720108140001773,29.819254578663816,False,reduced_model
400.0,5.0,0.20999999999999963,3.721931751907128,29.874787903893186,False,reduced_model
405.0,5.0,0.21138888888888852,3.7237301384511206,29.930037228908642,False,reduced_model
410.0,5.0,0.2127777777777774,3.7255039148786233,29.98500202973775,False,reduced_model
415.0,5.0,0.21416666666666628,3.7272536898283373,30.039681862325857,False,reduced_model
420.0,5.0,0.21555555555555517,3.728980065548655,30.094076359522493,False,reduced_model
425.0,5.0,0.21694444444444405,3.730683638106475,30.148185228168806,False,reduced_model
430.0,5.0,0.21833333333333294,3.732364997589189,30.20200824628276,False,reduced_model
435.0,5.0,0.21972222222222182,3.7340247283000645,30.255545260338813,False,reduced_model
440.0,5.0,0.2211111111111107,3.7356634089472527,30.308796182639046,False,reduced_model
445.0,5.0,0.2224999999999996,3.7372816128266093,30.36176098877268,False,reduced_model
450.0,5.0,0.22388888888888847,3.738879907998547,30.414439715161116,False,reduced_model
455.0,5.0,0.22527777777777735,3.7404588574591084,30.466832456685648,False,reduced_model
460.0,5.0,0.22666666666666624,3.7420190193054483,30.51893936439521,False,reduced_model
465.0,5.0,0.22805555555555512,3.7435609468959057,30.57076064329139,False,reduced_model
470.0,5.0,0.229444444444444,3.7450851890048518,30.622296550188324,False,reduced_model
475.0,5.0,0.2308333333333329,3.7465922899724706,30.673547391644895,False,reduced_model
480.0,5.0,0.23222222222222177,3.7480827898496516,30.724513521966912,False,reduced_model
485.0,5.0,0.23361111111111066,3.749557224538144,30.77519534127697,False,reduced_model
490.0,5.0,0.23499999999999954,3.7510161259261334,30.825593293649696,False,reduced_model
495.0,5.0,0.23638888888888843,3.752460022019387,30.875707865310353,False,reduced_model
500.0,5.0,0.2377777777777773,3.753889437068114,30.925539582894615,False,reduced_model
505.0,5.0,0.2391666666666662,3.755304891689682,30.975089011767476,False,reduced_model
510.0,5.0,0.24055555555555508,3.756706902987319,31.024356754399502,False,reduced_model
515.0,5.0,0.24194444444444396,3.7580959846649473,31.073343448798354,False,reduced_model
520.0,5.0,0.24333333333333285,3.75947264713825,31.12204976699388,False,reduced_model
525.0,5.0,0.24472222222222173,3.760837397642119,31.170476413574953,False,reduced_model
530.0,5.0,0.24611111111111061,3.7621907403345944,31.218624124276396,False,reduced_model
535.0,5.0,0.2474999999999995,3.763533176397394,31.26649366461428,False,reduced_model
540.0,5.0,0.24888888888888838,3.7648652041331725,31.31408582856809,False,reduced_model
545.0,5.0,0.25027777777777727,3.7661873190595965,31.361401437308082,False,reduced_model
550.0,5.0,0.25166666666666615,3.76750001400034,31.408441337966515,False,reduced_model
555.0,5.0,0.25305555555555503,3.768803779173122,31.455206402451118,False,reduced_model
560.0,5.0,0.2544444444444439,3.7700991022748482,31.501697526299576,False,reduced_model
565.0,5.0,0.2558333333333328,3.771386468563986,31.547915627573538,False,reduced_model
570.0,5.0,0.2572222222222217,3.7726663609402404,31.593861645790934,False,reduced_model
575.0,5.0,0.25861111111111057,3.773939260021627,31.639536540895303,False,reduced_model
580.0,5.0,0.25999999999999945,3.775205644219029,31.684941292260884,False,reduced_model
585.0,5.0,0.26138888888888834,3.776465989808318,31.730076897732356,False,reduced_model
590.0,5.0,0.2627777777777772,3.777720771000111,31.774944372698002,False,reduced_model
595.0,5.0,0.2641666666666661,3.7789704600072618,31.81954474919524,False,reduced_model
600.0,5.0,0.265555555555555,3.7802155271101348,31.863879075047453,False,reduced_model
605.0,5.0,0.2669444444444439,3.781456440719748,31.907948413031043,False,reduced_model
610.0,5.0,0.26833333333333276,3.7826936674388616,31.951753840071767,False,reduced_model
615.0,5.0,0.26972222222222164,3.7839276721210586,31.9952964464693,False,reduced_model
620.0,5.0,0.2711111111111105,3.7851589179279026,32.0385773351492,False,reduced_model
625.0,5.0,0.2724999999999994,3.786387866384223,32.08159762094128,False,reduced_model
630.0,5.0,0.2738888888888883,3.7876149774316006,32.12435842988351,False,reduced_model
635.0,5.0,0.2752777777777772,3.788840709480099,32.16686089855069,False,reduced_model
640.0,5.0,0.27666666666666606,3.790065519458307,32.20910617340699,False,reduced_model
645.0,5.0,0.27805555555555495,3.791289862861745,32.251095410181534,False,reduced_model
650.0,5.0,0.27944444444444383,3.7925141937996996,32.29282977326645,False,reduced_model
655.0,5.0,0.2808333333333327,3.7937389650405104,32.33431043513632,False,reduced_model
