role,trajectory_id,ambient_temperature_c,target_reached,charge_time_s,maximum_voltage_v,maximum_temperature_c,minimum_current_a,maximum_current_a,maximum_current_step_a,guard_exceedance_count,maximum_positive_residual_growth_v,empty_voltage_slew_count,empty_thermal_slew_count,solver_failure_count,prediction_infeasible_count,sustained_oscillation_count,voltage_intervention_fraction,thermal_intervention_fraction,both_layers_fraction,maximum_voltage_correction_a,maximum_thermal_correction_a,teacher_retry_count,alternative_selected_count,total_thermal_supervisor_time_s
development,phase7cr2f_development_30c_018,30.0,True,855.0,4.178333915558744,34.040719148685014,0.0852199738577546,5.804248229904207,2.0,0,0.0110124541358569,0,0,0,0,0,0.2573099415204678,0.29239766081871343,0.03508771929824561,0.286805884581105,0.2377322807630237,0,0,0.069166900022529
development,phase7cr2f_development_30c_019,30.0,True,970.0,4.178040284338682,34.43967967811824,0.0815098177518845,5.586724933363314,0.5848702353164024,0,0.0115604618977895,0,0,0,0,0,0.21649484536082475,0.5051546391752577,0.15463917525773196,0.2974792749230359,0.514354171765194,0,0,0.0916219999926301
development,phase7cr2f_development_30c_020,30.0,True,1225.0,4.172718462472128,34.754576388674764,0.0842576756203986,6.7134527280299885,2.0,0,0.0164465891980363,0,0,0,0,0,0.15510204081632653,0.6653061224489796,0.15510204081632653,0.2354554369465198,2.342182250035222,13,7,0.1292459000178375
development,phase7cr2f_development_30c_021,30.0,True,1230.0,4.172585744725939,34.75777596824065,0.0842881218571689,6.849229487713451,2.0,0,0.0163517066674887,0,0,0,0,0,0.15040650406504066,0.6666666666666666,0.15040650406504066,0.2316418224826324,1.7991421451150087,0,0,0.1302427000700726
development,phase7cr2f_development_30c_022,30.0,True,1665.0,4.167710251337121,34.87898090565341,0.0835636536114246,7.047480216576428,2.0,0,0.0193779659269042,0,0,0,0,0,0.05405405405405406,0.7567567567567568,0.05405405405405406,0.1145257393088607,3.509322313009225,165,77,0.1675807999854283
development,phase7cr2f_development_30c_023,30.0,True,1270.0,4.171929735090355,34.77932929734135,0.0832986104086308,6.468554768846316,2.0,0,0.015808236701754,0,0,0,0,0,0.14173228346456693,0.6771653543307087,0.14173228346456693,0.2210452072421991,2.4443234887630307,26,13,0.12330780008777409
development,phase7cr2f_development_30c_024,30.0,True,1275.0,4.171812563665416,34.78201578808461,0.0833418957205257,6.604331528529778,2.0,0,0.0147209133793335,0,0,0,0,0,0.13333333333333333,0.6784313725490196,0.13333333333333333,0.216694052206269,1.901343275232052,0,0,0.1275988999841369
development,phase7cr2f_development_30c_025,30.0,True,1620.0,4.16801779281496,34.87393922170395,0.0837302412762049,6.802582257392755,2.0,0,0.0173744649876494,0,0,0,0,0,0.06481481481481481,0.75,0.06481481481481481,0.1291905463551956,3.2617478567273785,154,64,0.1629362999592395
development,phase7cr2f_development_30c_026,30.0,True,1240.0,4.172437242770216,34.764167316765906,0.0836246582832719,7.611411911703458,2.0,0,0.0206985988482504,0,0,0,0,0,0.14919354838709678,0.6693548387096774,0.14919354838709678,0.2294578600906427,2.295763194474553,17,10,0.1246269000839554
development,phase7cr2f_development_30c_027,30.0,True,1190.0,4.173473701051354,34.728532894299235,0.0817486796343479,6.3594335693461055,2.0,0,0.0142067458164092,0,0,0,0,0,0.1638655462184874,0.6512605042016807,0.1638655462184874,0.2425217122655385,1.4534785651177344,0,0,0.12335109998092461
