time_s,charge_current_a,ann_unclipped_current_a,ann_requested_current_a,safety_filtered_current_a,safety_filter_intervened,safety_override,target_current_cap_active,ann_inference_time_s,soc,terminal_voltage_v,average_temperature_c,source,anchor_temperature_c
955.0,2.3963513156179115,3.301263380145085,3.301263380145085,2.3963513156179115,True,False,False,9.21e-05,0.2476558446024095,3.6329419095584834,33.5020832837086,chen2020_dfn,30.0
960.0,2.396542169778014,3.3036677116562947,3.3036677116562947,2.396542169778014,True,False,False,8.87e-05,0.24832155076068116,3.633574092666267,33.5020807128102,chen2020_dfn,30.0
965.0,2.396737438011873,3.3060640385887097,3.3060640385887097,2.396737438011873,True,False,False,9e-05,0.2489873111601289,3.634208140126476,33.50207805310373,chen2020_dfn,30.0
970.0,2.3969372933708453,3.308452430849104,3.308452430849104,2.3969372933708453,True,False,False,8.630000000000001e-05,0.2496531270749541,3.6348440462721947,33.50207530251788,chen2020_dfn,30.0
975.0,2.397141904155725,3.310832955602966,3.310832955602966,2.397141904155725,True,False,False,8.78e-05,0.2503189998261085,3.6354818045704578,33.502072459011856,chen2020_dfn,30.0
980.0,2.397351434602344,3.313205677826029,3.313205677826029,2.397351434602344,True,False,False,0.0001101,0.2509849307801647,3.636121407630948,33.502069520584826,chen2020_dfn,30.0
985.0,2.397566044078061,3.315570660131375,3.315570660131375,2.397566044078061,True,False,False,8.900000000000001e-05,0.2516509213479642,3.636762847181922,33.50206648527637,chen2020_dfn,30.0
990.0,2.3977858870543756,3.317927963273001,3.317927963273001,2.3977858870543756,True,False,False,8.7e-05,0.25231697298325706,3.637406114062067,33.50206335116712,chen2020_dfn,30.0
995.0,2.398011113477966,3.3202776462685746,3.3202776462685746,2.398011113477966,True,False,False,9.03e-05,0.25298308718144535,3.6380511982262345,33.50206011638852,chen2020_dfn,30.0
1000.0,2.398241868061711,3.3226197663643156,3.3226197663643156,2.398241868061711,True,False,False,8.580000000000001e-05,0.25364926547812916,3.6386980887231504,33.502056779123336,chen2020_dfn,30.0
1005.0,2.398478290110401,3.324954379476626,3.324954379476626,2.398478290110401,True,False,False,8.790000000000001e-05,0.2543155094476043,3.639346773687361,33.50205333760596,chen2020_dfn,30.0
1010.0,2.398720513726699,3.3272815403595386,3.3272815403595386,2.398720513726699,True,False,False,8.510000000000001e-05,0.2549818207014173,3.6399972403382126,33.502049790126364,chen2020_dfn,30.0
1015.0,2.398968667708398,3.3296013026126117,3.3296013026126117,2.398968667708398,True,False,False,9e-05,0.2556482008868919,3.6406494749775975,33.50204613503621,chen2020_dfn,30.0
1020.0,2.3992228751636286,3.3319137188362786,3.3319137188362786,2.3992228751636286,True,False,False,8.55e-05,0.25631465168554846,3.6413034629770165,33.50204237074962,chen2020_dfn,30.0
1025.0,2.399483253299541,3.334218840896619,3.334218840896619,2.399483253299541,True,False,False,8.65e-05,0.256981174811465,3.6419591887689653,33.50203849574211,chen2020_dfn,30.0
1030.0,2.3997499141100125,3.33651672009296,3.33651672009296,2.3997499141100125,True,False,False,8.27e-05,0.25764777200982886,3.642616635865187,33.502034508562645,chen2020_dfn,30.0
1035.0,2.4000229628505636,3.338807406947824,3.338807406947824,2.4000229628505636,True,False,False,8.82e-05,0.2583144450550651,3.6432757868174233,33.50203040782242,chen2020_dfn,30.0
1040.0,2.4003024997269122,3.3410909519578484,3.3410909519578484,2.4003024997269122,True,False,False,8.44e-05,0.2589811957494337,3.6439366232585297,33.50202619221136,chen2020_dfn,30.0
1045.0,2.4005886179333076,3.3433674049156052,3.3433674049156052,2.4005886179333076,True,False,False,8.53e-05,0.2596480259210818,3.6445991258575345,33.50202186048665,chen2020_dfn,30.0
1050.0,2.4008814052891756,3.345636815859341,3.345636815859341,2.4008814052891756,True,False,False,9.130000000000001e-05,0.2603149374225511,3.6452632743599898,33.502017411486236,chen2020_dfn,30.0
1055.0,2.401180943253113,3.3478992344011975,3.3478992344011975,2.401180943253113,True,False,False,8.620000000000001e-05,0.2609819321290102,3.645929047566942,33.50201284412742,chen2020_dfn,30.0
1060.0,2.401487306312938,3.350154710260445,3.350154710260445,2.401487306312938,True,False,False,8.42e-05,0.2616490119363194,3.6465964233236887,33.50200815739919,chen2020_dfn,30.0
1065.0,2.4018005637372073,3.352403293559025,3.352403293559025,2.4018005637372073,True,False,False,8.560000000000001e-05,0.2623161787595797,3.647265378565832,33.502003350379994,chen2020_dfn,30.0
1070.0,2.402120777592285,3.3546450341204803,3.3546450341204803,2.402120777592285,True,False,False,8.54e-05,0.26298343453113315,3.647935889279114,33.50199842222696,chen2020_dfn,30.0
1075.0,2.40244800389287,3.356879982422669,3.356879982422669,2.40244800389287,True,False,False,8.570000000000001e-05,0.2636507811988812,3.648607930530333,33.501993372182085,chen2020_dfn,30.0
1080.0,2.402782291847739,3.3591081891176398,3.3591081891176398,2.402782291847739,True,False,False,8.55e-05,0.2643182207243944,3.6492814764581434,33.5019881995687,chen2020_dfn,30.0
1085.0,2.4031236849998643,3.361329705422761,3.361329705422761,2.4031236849998643,True,False,False,8.67e-05,0.2649857550813388,3.649956500308211,33.50198290380331,chen2020_dfn,30.0
1090.0,2.403472219525937,3.363544582683509,3.363544582683509,2.403472219525937,True,False,False,9.690000000000001e-05,0.2656533862534294,3.6506329744005583,33.501977484383644,chen2020_dfn,30.0
1095.0,2.403827925667593,3.365752873172535,3.365752873172535,2.403827925667593,True,False,False,8.960000000000001e-05,0.26632111623278154,3.651310870175876,33.50197194089725,chen2020_dfn,30.0
1100.0,2.4041908268889296,3.367954629485909,3.367954629485909,2.4041908268889296,True,False,False,8.950000000000001e-05,0.26698894701802844,3.6519901581835468,33.50196627301648,chen2020_dfn,30.0
1105.0,2.4045609407554123,3.370149904977346,3.370149904977346,2.4045609407554123,True,False,False,8.78e-05,0.2676568806126828,3.6526708081174135,33.5019604805085,chen2020_dfn,30.0
1110.0,2.4049382776947397,3.372338753422216,3.372338753422216,2.4049382776947397,True,False,False,8.61e-05,0.26832491902315353,3.6533527887978363,33.501954563223876,chen2020_dfn,30.0
1115.0,2.405322842278623,3.3745212296044196,3.3745212296044196,2.405322842278623,True,False,False,0.00010750000000000001,0.2689930642571198,3.654036068216035,33.50194852110474,chen2020_dfn,30.0
1120.0,2.4057146326290093,3.3766973887846654,3.3766973887846654,2.4057146326290093,True,False,False,9.190000000000001e-05,0.269661318321739,3.654720613536305,33.50194235418377,chen2020_dfn,30.0
1125.0,2.4061136401405228,3.3788672870263214,3.3788672870263214,2.4061136401405228,True,False,False,8.55e-05,0.270329683221778,3.655406391104007,33.50193606257699,chen2020_dfn,30.0
1130.0,2.406519850841194,3.381030981337834,3.381030981337834,2.406519850841194,True,False,False,9.38e-05,0.2709981609581228,3.6560933664955844,33.501929646496706,chen2020_dfn,30.0
1135.0,2.40693324351579,3.383188529133106,3.383188529133106,2.40693324351579,True,False,False,8.630000000000001e-05,0.2716667535257661,3.6567815044921095,33.50192310623527,chen2020_dfn,30.0
1140.0,2.407353791975421,3.3853399890950318,3.3853399890950318,2.407353791975421,True,False,False,8.86e-05,0.2723354629124259,3.657470769152539,33.501916442180914,chen2020_dfn,30.0
1145.0,2.40778146307794,3.3874854202151736,3.3874854202151736,2.40778146307794,True,False,False,8.740000000000001e-05,0.2730042910966142,3.6581611237860283,33.5019096548038,chen2020_dfn,30.0
1150.0,2.4082162182551823,3.389624882718552,3.389624882718552,2.4082162182551823,True,False,False,8.93e-05,0.2736732400461296,3.6588525310095177,33.50190274466178,chen2020_dfn,30.0
1155.0,2.408658012934106,3.391758437410303,3.391758437410303,2.408658012934106,True,False,False,8.790000000000001e-05,0.27434231171638906,3.659544952755657,33.501895712397186,chen2020_dfn,30.0
1160.0,2.4091067969413924,3.3938861459889003,3.3938861459889003,2.4091067969413924,True,False,False,8.850000000000001e-05,0.27501150804887275,3.6602383503059435,33.501888558737846,chen2020_dfn,30.0
1165.0,2.4095625144871824,3.396008070905074,3.396008070905074,2.4095625144871824,True,False,False,8.53e-05,0.27568083096956364,3.6609326843135377,33.501881284495596,chen2020_dfn,30.0
1170.0,2.4100251039904377,3.3981242754146757,3.3981242754146757,2.4100251039904377,True,False,False,8.86e-05,0.2763502823873387,3.6616279148235913,33.50187389056015,chen2020_dfn,30.0
1175.0,2.410494499029265,3.400234823683865,3.400234823683865,2.410494499029265,True,False,False,9.28e-05,0.2770198641926247,3.6623240013216742,33.50186637790648,chen2020_dfn,30.0
1180.0,2.41097062747388,3.402339780421124,3.402339780421124,2.41097062747388,True,False,False,9.38e-05,0.27768957825581186,3.6630209027396896,33.50185874758563,chen2020_dfn,30.0
1185.0,2.4114534122703972,3.4044392113032007,3.4044392113032007,2.4114534122703972,True,False,False,8.790000000000001e-05,0.27835942642588696,3.663718577500587,33.501851000725594,chen2020_dfn,30.0
1190.0,2.411942771699241,3.4065331826573253,3.4065331826573253,2.411942771699241,True,False,False,0.0001021,0.2790294105291367,3.664416983553731,33.501843138534696,chen2020_dfn,30.0
1195.0,2.4124386185340803,3.4086217614086354,3.4086217614086354,2.4124386185340803,True,False,False,8.460000000000001e-05,0.2796995323676184,3.6651160783821775,33.50183516228901,chen2020_dfn,30.0
1200.0,2.4129408615981536,3.4107050154736442,3.4107050154736442,2.4129408615981536,True,False,False,8.630000000000001e-05,0.28036979371806237,3.6658158190701213,33.50182707334113,chen2020_dfn,30.0
1205.0,2.413449404704105,3.4127830131165746,3.4127830131165746,2.413449404704105,True,False,False,8.800000000000001e-05,0.28104019633048016,3.6665161623060856,33.50181887311021,chen2020_dfn,30.0
1210.0,2.413964147607035,3.4148558234679496,3.4148558234679496,2.413964147607035,True,False,False,8.460000000000001e-05,0.28171074192703766,3.667217064437289,33.501810563084916,chen2020_dfn,30.0
1215.0,2.414484986018402,3.4169235161343696,3.4169235161343696,2.414484986018402,True,False,False,8.77e-05,0.28238143220093165,3.667918481500918,33.501802144822875,chen2020_dfn,30.0
1220.0,2.4150118111387595,3.41898616125159,3.41898616125159,2.4150118111387595,True,False,False,8.86e-05,0.2830522688151369,3.6686203692441026,33.50179361994151,chen2020_dfn,30.0
1225.0,2.4155445106071904,3.421043829713455,3.421043829713455,2.4155445106071904,True,False,False,8.900000000000001e-05,0.28372325340141663,3.66932268317829,33.50178499011923,chen2020_dfn,30.0
1230.0,2.4160829687208105,3.423096592786526,3.423096592786526,2.4160829687208105,True,False,False,8.580000000000001e-05,0.2843943875593946,3.6700253786175594,33.5017762570987,chen2020_dfn,30.0
1235.0,2.4166270656118627,3.425144522080541,3.425144522080541,2.4166270656118627,True,False,False,8.39e-05,0.2850656728553979,3.6707284106915745,33.501767422673936,chen2020_dfn,30.0
1240.0,2.41717667861034,3.4271876899345846,3.4271876899345846,2.41717667861034,True,False,False,9.180000000000001e-05,0.2857371108216785,3.6714317344109846,33.501758488696,chen2020_dfn,30.0
1245.0,2.4177316817399066,3.4292261688495556,3.4292261688495556,2.4177316817399066,True,False,False,9.810000000000001e-05,0.28640870295549514,3.672135304688379,33.50174945706772,chen2020_dfn,30.0
1250.0,2.4182919462099806,3.4312600317665636,3.4312600317665636,2.4182919462099806,True,False,False,8.87e-05,0.2870804507183313,3.6728390763854155,33.501740329743484,chen2020_dfn,30.0
1255.0,2.4188573401848386,3.4332893518855783,3.4332893518855783,2.4188573401848386,True,False,False,8.900000000000001e-05,0.2877523555350493,3.6735430043384083,33.50173110872316,chen2020_dfn,30.0
1260.0,2.4194277291750907,3.4353142028000407,3.4353142028000407,2.4194277291750907,True,False,False,9.920000000000001e-05,0.2884244187931535,3.6742470434030574,33.50172179604766,chen2020_dfn,30.0
1265.0,2.4200029769323694,3.4373346583504327,3.4373346583504327,2.4200029769323694,True,False,False,9.11e-05,0.28909664184230144,3.674951148509455,33.50171239380717,chen2020_dfn,30.0
1270.0,2.420582944216207,3.439350792293713,3.439350792293713,2.420582944216207,True,False,False,8.5e-05,0.2897690259934726,3.6756552746674753,33.501702904127114,chen2020_dfn,30.0
1275.0,2.4211674899977713,3.441362678878391,3.441362678878391,2.4211674899977713,True,False,False,8.98e-05,0.29044157251847197,3.6763593770270875,33.50169332916937,chen2020_dfn,30.0
1280.0,2.4217564715972064,3.443370392328039,3.443370392328039,2.4217564715972064,True,False,False,8.280000000000001e-05,0.2911142826494712,3.6770634109172686,33.50168367113275,chen2020_dfn,30.0
1285.0,2.422349744383661,3.445374006840341,3.445374006840341,2.422349744383661,True,False,False,8.92e-05,0.2917871575784667,3.677767331872265,33.501673932247684,chen2020_dfn,30.0
1290.0,2.4229471621923824,3.447373596751434,3.447373596751434,2.4229471621923824,True,False,False,8.900000000000001e-05,0.29246019845685345,3.678471095674185,33.50166411477238,chen2020_dfn,30.0
1295.0,2.423548577614147,3.449369236374646,3.449369236374646,2.423548577614147,True,False,False,8.43e-05,0.29313340639507957,3.679174658392821,33.501654220992236,chen2020_dfn,30.0
1300.0,2.424153842236575,3.4513609999114925,3.4513609999114925,2.424153842236575,True,False,False,8.630000000000001e-05,0.2938067824623675,3.679877976426385,33.50164425322038,chen2020_dfn,30.0
1305.0,2.424762806100746,3.453348961388745,3.453348961388745,2.424762806100746,True,False,False,8.54e-05,0.2944803276862844,3.680581006517984,33.50163421378613,chen2020_dfn,30.0
1310.0,2.4253753189893708,3.4553331949149753,3.4553331949149753,2.4253753189893708,True,False,False,8.410000000000001e-05,0.2951540430526703,3.6812837058205616,33.50162410504191,chen2020_dfn,30.0
1315.0,2.425991229853361,3.45731377414348,3.45731377414348,2.425991229853361,True,False,False,8.48e-05,0.2958279295054073,3.6819860319138007,33.5016139293582,chen2020_dfn,30.0
1320.0,2.426610386928143,3.459290772575047,3.459290772575047,2.426610386928143,True,False,False,9.06e-05,0.2965019879462207,3.6826879428386805,33.501603689118156,chen2020_dfn,30.0
1325.0,2.4272326381122156,3.4612642635176343,3.4612642635176343,2.4272326381122156,True,False,False,8.290000000000001e-05,0.29717621923458515,3.683389397136522,33.501593386715285,chen2020_dfn,30.0
1330.0,2.4278578315754364,3.463234319940542,3.463234319940542,2.4278578315754364,True,False,False,9.190000000000001e-05,0.2978506241878006,3.6840903538938017,33.50158302455844,chen2020_dfn,30.0
1335.0,2.428485814602481,3.4652010142531346,3.4652010142531346,2.428485814602481,True,False,False,9.49e-05,0.29852520358074575,3.68479077274391,33.50157260505682,chen2020_dfn,30.0
1340.0,2.4291164355785195,3.46716441882847,3.46716441882847,2.4291164355785195,True,False,False,9.740000000000001e-05,0.2991999581461843,3.685490613942402,33.50156213063286,chen2020_dfn,30.0
1345.0,2.429749542290662,3.46912460515215,3.46912460515215,2.429749542290662,True,False,False,8.6e-05,0.2998748885745983,3.6861898383563427,33.50155160370787,chen2020_dfn,30.0
1350.0,2.4303849830908284,3.4710816446091073,3.4710816446091073,2.4303849830908284,True,False,False,8.450000000000001e-05,0.3005499955143458,3.686888407517216,33.50154102670183,chen2020_dfn,30.0
1355.0,2.4310226074457835,3.4730356079603046,3.4730356079603046,2.4310226074457835,True,False,False,8.520000000000001e-05,0.30122527957196954,3.6875862836607056,33.50153040204111,chen2020_dfn,30.0
1360.0,2.431662264399417,3.474986565154925,3.474986565154925,2.431662264399417,True,False,False,9.31e-05,0.3019007413120805,3.6882834297168037,33.50151973213957,chen2020_dfn,30.0
1365.0,2.4323038049803984,3.4769345860155196,3.4769345860155196,2.4323038049803984,True,False,False,9.6e-05,0.30257638125790837,3.6889798093928103,33.501509019416346,chen2020_dfn,30.0
1370.0,2.4329470798578425,3.4788797391875526,3.4788797391875526,2.4329470798578425,True,False,False,8.59e-05,0.30325219989120217,3.68967538713718,33.5014982662733,chen2020_dfn,30.0
1375.0,2.4335919417145546,3.480822093205961,3.480822093205961,2.4335919417145546,True,False,False,8.32e-05,0.30392819765278956,3.6903701282241266,33.50148747510963,chen2020_dfn,30.0
1380.0,2.4342382440120076,3.48276171543891,3.48276171543891,2.4342382440120076,True,False,False,9.48e-05,0.3046043749427929,3.691063998742972,33.50147664831513,chen2020_dfn,30.0
1385.0,2.43488584111359,3.484698672685955,3.484698672685955,2.43488584111359,True,False,False,8.850000000000001e-05,0.30528073212087997,3.691756965623118,33.50146578826207,chen2020_dfn,30.0
1390.0,2.4355345891560543,3.48663303110671,3.48663303110671,2.4355345891560543,True,False,False,0.000101,0.3059572695067567,3.692448996675733,33.50145489731199,chen2020_dfn,30.0
1395.0,2.4361843454962244,3.488564855849715,3.488564855849715,2.4361843454962244,True,False,False,8.59e-05,0.3066339873805056,3.693140060599159,33.50144397781048,chen2020_dfn,30.0
1400.0,2.436834968910572,3.490494211324113,3.490494211324113,2.436834968910572,True,False,False,8.6e-05,0.30731088598298073,3.6938301270012124,33.501433032083526,chen2020_dfn,30.0
1405.0,2.437486320149991,3.492421161107102,3.492421161107102,2.437486320149991,True,False,False,9.180000000000001e-05,0.30798796551635577,3.69451916643023,33.50142206244243,chen2020_dfn,30.0
1410.0,2.4381382611814217,3.494345767715532,3.494345767715532,2.4381382611814217,True,False,False,8.75e-05,0.3086652261444617,3.695207150372968,33.50141107117486,chen2020_dfn,30.0
1415.0,2.438790656048643,3.4962680929509053,3.4962680929509053,2.438790656048643,True,False,False,0.0001127,0.3093426679933641,3.695894051290976,33.50140006054829,chen2020_dfn,30.0
1420.0,2.439443370612369,3.4981881975111015,3.4981881975111015,2.439443370612369,True,False,False,8.7e-05,0.3100202911518675,3.696579842627284,33.50138903280822,chen2020_dfn,30.0
1425.0,2.4400962723508277,3.500106141126748,3.500106141126748,2.4400962723508277,True,False,False,8.66e-05,0.310698095671965,3.6972644988146652,33.50137799017307,chen2020_dfn,30.0
1430.0,2.4407492311392724,3.5020219826415446,3.5020219826415446,2.4407492311392724,True,False,False,9.04e-05,0.3113760815695037,3.697947995306465,33.50136693483836,chen2020_dfn,30.0
1435.0,2.4414021187174093,3.503935779670031,3.503935779670031,2.4414021187174093,True,False,False,9.690000000000001e-05,0.31205424882470295,3.698630308576515,33.50135586897443,chen2020_dfn,30.0
1440.0,2.442054808774916,3.5058475888507266,3.5058475888507266,2.442054808774916,True,False,False,8.54e-05,0.312732597382696,3.6993114161274683,33.50134479472172,chen2020_dfn,30.0
1445.0,2.442707177232205,3.507757465794251,3.507757465794251,2.442707177232205,True,False,False,8.580000000000001e-05,0.31341112715414937,3.699991296509295,33.50133371419247,chen2020_dfn,30.0
1450.0,2.443359102366169,3.50966546495414,3.50966546495414,2.443359102366169,True,False,False,8.950000000000001e-05,0.31408983801591783,3.7006699293283747,33.501322629471474,chen2020_dfn,30.0
1455.0,2.444010464483225,3.511571639580362,3.511571639580362,2.444010464483225,True,False,False,8.53e-05,0.3147687298116076,3.701347295246752,33.50131154261226,chen2020_dfn,30.0
1460.0,2.444661146030466,3.5134760418630653,3.5134760418630653,2.444661146030466,True,False,False,9.26e-05,0.3154478023521716,3.7020233759909233,33.50130045563458,chen2020_dfn,30.0
1465.0,2.4453110322752707,3.5153787228643507,3.5153787228643507,2.4453110322752707,True,False,False,8.240000000000001e-05,0.3161270554166925,3.7026981543723503,33.501289370531026,chen2020_dfn,30.0
1470.0,2.445960010497243,3.5172797322210396,3.5172797322210396,2.445960010497243,True,False,False,9.860000000000001e-05,0.3168064887529418,3.703371614271141,33.50127828926179,chen2020_dfn,30.0
1475.0,2.4466079699494996,3.5191791185146,3.5191791185146,2.4466079699494996,True,False,False,8.86e-05,0.3174861020779277,3.704043740639058,33.5012672137475,chen2020_dfn,30.0
1480.0,2.4472548030845616,3.521076929251053,3.521076929251053,2.4472548030845616,True,False,False,8.39e-05,0.31816589507878457,3.704714519528494,33.50125614588103,chen2020_dfn,30.0
1485.0,2.4479004043657238,3.522973210311567,3.522973210311567,2.4479004043657238,True,False,False,9.39e-05,0.3188458674133306,3.705383938067081,33.50124508752117,chen2020_dfn,30.0
1490.0,2.448544670458236,3.524868006506273,3.524868006506273,2.448544670458236,True,False,False,8.66e-05,0.3195260187106801,3.7060519844603435,33.50123404048833,chen2020_dfn,30.0
1495.0,2.4491875009728536,3.5267613614474307,3.5267613614474307,2.4491875009728536,True,False,False,8.75e-05,0.32020634857206143,3.706718648007693,33.50122300657159,chen2020_dfn,30.0
1500.0,2.449828797523913,3.528653317209775,3.528653317209775,2.449828797523913,True,False,False,8.27e-05,0.3208868565713736,3.7073839190799607,33.50121198752203,chen2020_dfn,30.0
1505.0,2.4504684643440964,3.5305439147561284,3.5305439147561284,2.4504684643440964,True,False,False,8.5e-05,0.32156754225591366,3.7080477891284573,33.50120098505374,chen2020_dfn,30.0
1510.0,2.4511064083899274,3.5324331936284135,3.5324331936284135,2.4511064083899274,True,False,False,8.76e-05,0.32224840514713304,3.708710250684767,33.50119000084811,chen2020_dfn,30.0
1515.0,2.4517425387068923,3.534321191904055,3.534321191904055,2.4517425387068923,True,False,False,0.00010400000000000001,0.3229294447412183,3.709371297341631,33.501179036547626,chen2020_dfn,30.0
1520.0,2.4523767672477628,3.536207946469857,3.536207946469857,2.4523767672477628,True,False,False,9.11e-05,0.3236106605098983,3.7100309237645988,33.501168093761805,chen2020_dfn,30.0
1525.0,2.4530090076850986,3.538093492628265,3.538093492628265,2.4530090076850986,True,False,False,8.340000000000001e-05,0.3242920519009219,3.7106891256599304,33.501157174056345,chen2020_dfn,30.0
1530.0,2.4536391771247006,3.5399778646225384,3.5399778646225384,2.4536391771247006,True,False,False,0.00019370000000000002,0.32497361833901206,3.711345899804931,33.50114627896687,chen2020_dfn,30.0
1535.0,2.454267194427049,3.5418610948317912,3.5418610948317912,2.454267194427049,True,False,False,0.0001006,0.3256553592263529,3.7120012440035137,33.50113540998899,chen2020_dfn,30.0
1540.0,2.4548929812733364,3.543743214549798,3.543743214549798,2.4548929812733364,True,False,False,0.0001023,0.32633727394337325,3.712655157099525,33.50112456858335,chen2020_dfn,30.0
1545.0,2.4555164613949456,3.545624253451895,3.545624253451895,2.4555164613949456,True,False,False,8.77e-05,0.32701936184931624,3.713307638952011,33.50111375617007,chen2020_dfn,30.0
1550.0,2.4561375613391143,3.5475042399396344,3.5475042399396344,2.4561375613391143,True,False,False,0.0001026,0.3277016222830216,3.7139586904400943,33.50110297413437,chen2020_dfn,30.0
1555.0,2.456756210116141,3.549383200763232,3.549383200763232,2.456756210116141,True,False,False,9.630000000000001e-05,0.3283840545636094,3.714608313446453,33.50109222382798,chen2020_dfn,30.0
1560.0,2.45737233839536,3.5512611611867237,3.5512611611867237,2.45737233839536,True,False,False,9.130000000000001e-05,0.3290666579909415,3.71525651082527,33.501081506557625,chen2020_dfn,30.0
1565.0,2.4579858801901944,3.553138145317633,3.553138145317633,2.4579858801901944,True,False,False,0.00010860000000000001,0.3297494318465498,3.715903286430469,33.50107082360046,chen2020_dfn,30.0
1570.0,2.458596771279577,3.5550141753020497,3.5550141753020497,2.458596771279577,True,False,False,9.190000000000001e-05,0.3304323753941275,3.716548645065946,33.50106017619498,chen2020_dfn,30.0
1575.0,2.4592049499399726,3.556889272068361,3.556889272068361,2.4592049499399726,True,False,False,9.900000000000001e-05,0.33111548788022194,3.7171925924897398,33.50104956554361,chen2020_dfn,30.0
1580.0,2.4598103564795664,3.558763454937741,3.558763454937741,2.4598103564795664,True,False,False,9.250000000000001e-05,0.3317987685347996,3.717835135387406,33.50103899280953,chen2020_dfn,30.0
1585.0,2.460412934110365,3.560636741821378,3.560636741821378,2.460412934110365,True,False,False,9.410000000000001e-05,0.33248221657205246,3.7184762813826717,33.50102845912602,chen2020_dfn,30.0
1590.0,2.4610126274241764,3.5625091487979077,3.5625091487979077,2.4610126274241764,True,False,False,9.33e-05,0.33316583119078147,3.7191160389817854,33.50101796558312,chen2020_dfn,30.0
1595.0,2.4616093842301017,3.5643806908079583,3.5643806908079583,2.4616093842301017,True,False,False,0.00010590000000000001,0.3338496115752898,3.7197544176047854,33.501007513243565,chen2020_dfn,30.0
1600.0,2.4622031534930784,3.566251380755481,3.566251380755481,2.4622031534930784,True,False,False,8.49e-05,0.3345335568957045,3.7203914275212213,33.50099710312713,chen2020_dfn,30.0
1605.0,2.462793887358618,3.568121230472061,3.568121230472061,2.462793887358618,True,False,False,8.570000000000001e-05,0.33521766630885974,3.7210270798792524,33.5009867362258,chen2020_dfn,30.0
1610.0,2.463381539228081,3.5699902497174416,3.5699902497174416,2.463381539228081,True,False,False,8.94e-05,0.33590193895864534,3.7216613866480954,33.50097641349197,chen2020_dfn,30.0
1615.0,2.4639660652270017,3.5718584470887995,3.5718584470887995,2.4639660652270017,True,False,False,8.16e-05,0.33658637397676394,3.7222943606325276,33.50096613584708,chen2020_dfn,30.0
1620.0,2.4645474230776356,3.5737258292752205,3.5737258292752205,2.4645474230776356,True,False,False,9.03e-05,0.33727097048317445,3.7229260154305406,33.500955904175555,chen2020_dfn,30.0
1625.0,2.465125573097562,3.5755924015862433,3.5755924015862433,2.465125573097562,True,False,False,8.740000000000001e-05,0.3379557275868127,3.723556365439272,33.50094571933295,chen2020_dfn,30.0
1630.0,2.4657004769241317,3.5774581674448696,3.5774581674448696,2.4657004769241317,True,False,False,8.61e-05,0.33864064438595826,3.724185425808293,33.50093558213672,chen2020_dfn,30.0
1635.0,2.466272098866885,3.5793231289765988,3.5793231289765988,2.466272098866885,True,False,False,8.48e-05,0.3393257199689768,3.724813212451946,33.50092549337637,chen2020_dfn,30.0
1640.0,2.466840404717668,3.5811872863254446,3.5811872863254446,2.466840404717668,True,False,False,0.0001043,0.34001095341473175,3.725439742005955,33.50091545380815,chen2020_dfn,30.0
1645.0,2.467405362045385,3.583050638219371,3.583050638219371,2.467405362045385,True,False,False,8.7e-05,0.34069634379307767,3.7260650318121,33.50090546415271,chen2020_dfn,30.0
1650.0,2.467966940905096,3.5849131817750934,3.5849131817750934,2.467966940905096,True,False,False,8.72e-05,0.3413818901655513,3.7266890999204167,33.50089552510519,chen2020_dfn,30.0
1655.0,2.46852511245938,3.586774912147108,3.586774912147108,2.46852511245938,True,False,False,0.00011350000000000001,0.3420675915856789,3.7273119650357187,33.50088563732504,chen2020_dfn,30.0
1660.0,2.4690798503717106,3.58863582317423,3.58863582317423,2.4690798503717106,True,False,False,9.38e-05,0.34275344709967104,3.727933646532339,33.50087580144651,chen2020_dfn,30.0
1665.0,2.4696311292799678,3.5904959066644917,3.5904959066644917,2.4696311292799678,True,False,False,9.17e-05,0.3434394557466933,3.7285541643998794,33.50086601806811,chen2020_dfn,30.0
1670.0,2.4701789263492273,3.5923551531206916,3.5923551531206916,2.4701789263492273,True,False,False,8.78e-05,0.3441256165595681,3.729173539259194,33.50085628776458,chen2020_dfn,30.0
1675.0,2.470723219794229,3.5942135509455024,3.5942135509455024,2.470723219794229,True,False,False,8.76e-05,0.3448119285650665,3.729791792311475,33.50084661107849,chen2020_dfn,30.0
1680.0,2.4712639896934583,3.596071087156497,3.596071087156497,2.4712639896934583,True,False,False,8.64e-05,0.3454983907844258,3.7304089453346165,33.50083698852336,chen2020_dfn,30.0
1685.0,2.471801218002943,3.5979277469361457,3.5979277469361457,2.471801218002943,True,False,False,8.36e-05,0.34618500223387105,3.7310250206655984,33.50082742058845,chen2020_dfn,30.0
1690.0,2.472334887720532,3.5997835136206398,3.5997835136206398,2.472334887720532,True,False,False,0.000132,0.3468717619249045,3.7316400411641517,33.50081790773106,chen2020_dfn,30.0
1695.0,2.4728649839928982,3.6016383690792955,3.6016383690792955,2.4728649839928982,True,False,False,8.78e-05,0.3475586688649025,3.732254030217141,33.500808450387126,chen2020_dfn,30.0
1700.0,2.4733914927842657,3.60349229313597,3.60349229313597,2.4733914927842657,True,False,False,9.020000000000001e-05,0.3482457220573426,3.732867011686513,33.50079904895961,chen2020_dfn,30.0
1705.0,2.4739144022692603,3.60534526421118,3.60534526421118,2.4739144022692603,True,False,False,8.67e-05,0.3489329205024174,3.7334790099265662,33.50078970383231,chen2020_dfn,30.0
