time_s,charge_current_a,terminal_voltage_v,soc,cell_temperature_c,ambient_temperature_c,discharge_capacity_ah,commanded_c_rate
1200.0,7.5,4.172294033427922,0.5999999999999996,45.921722278067534,25.0,-2.4999999999999982,1.5
1205.0,7.5,4.174462199222006,0.602083333333333,45.9553577566175,25.0,-2.510416666666665,1.5
1210.0,7.5,4.176634647098949,0.6041666666666663,45.988845901407274,25.0,-2.5208333333333317,1.5
1215.0,7.5,4.178810405992598,0.6062499999999997,46.022187785879396,25.0,-2.5312499999999987,1.5
1220.0,7.5,4.180989300312532,0.6083333333333331,46.055385835435914,25.0,-2.541666666666665,1.5
1225.0,7.5,4.18317052987004,0.6104166666666663,46.08844141393587,25.0,-2.5520833333333317,1.5
1230.0,7.5,4.185354233436372,0.6124999999999997,46.121360081675164,25.0,-2.5624999999999987,1.5
1235.0,7.5,4.187541328998506,0.6145833333333331,46.15415088145096,25.0,-2.5729166666666656,1.5
1240.0,7.5,4.1897303250505695,0.6166666666666664,46.18681208746074,25.0,-2.583333333333332,1.5
1245.0,7.5,4.191920767384289,0.6187499999999997,46.219346609832996,25.0,-2.5937499999999987,1.5
1250.0,7.5,4.194111497392315,0.6208333333333331,46.25175625624928,25.0,-2.6041666666666656,1.5
1255.0,7.5,4.19629284301859,0.6229166666666665,46.284029510090534,25.0,-2.614583333333332,1.5
1260.0,7.5,4.198467848049225,0.6249999999999998,46.31617475615599,25.0,-2.624999999999999,1.5
1263.5330280404442,7.5,4.2,0.6264720950168515,46.338812153029835,25.0,-2.6323604750842575,1.5
1263.5330280404444,7.500648285523174,4.199999999999999,0.6264720950168515,46.338812153029835,25.0,-2.6323604750842575,1.5
1268.5330280404442,7.365380191402498,4.2,0.628535863736953,46.36835138028363,25.0,-2.642679318684765,1.5
1273.5330280404442,7.264469549426598,4.200000000000001,0.6305682054818871,46.39382696734236,25.0,-2.6528410274094356,1.5
1278.5330280404442,7.182355877892764,4.199999999999999,0.6325750197972128,46.41588233444969,25.0,-2.662875098986064,1.5
1283.5330280404442,7.110549834817723,4.200000000000001,0.6345602565769389,46.43496376842131,25.0,-2.672801282884695,1.5
1288.5330280404442,7.045082986940195,4.199999999999999,0.636526164088275,46.451339618391046,25.0,-2.682630820441375,1.5
1293.5330280404442,6.983765508254728,4.199999999999999,0.6384743109001497,46.46521141774866,25.0,-2.692371554500749,1.5
1298.5330280404442,6.925003500182834,4.200000000000001,0.640406213084825,46.47678978879634,25.0,-2.702031065424125,1.5
1303.5330280404442,6.868594163221053,4.199999999999999,0.6423222201273749,46.48613533567777,25.0,-2.711611100636875,1.5
